id, idEntity, restorationStart, restorationEnd
776, 750 ,"1993-04-26 00:00:00", "1993-05-17 00:00:00"
777, 751 ,"2003-01-06 00:00:00", "2013-08-22 00:00:00"
778, 752 ,"1973-05-04 00:00:00", "1979-05-11 00:00:00"
779, 753 ,"2009-08-21 00:00:00", "2013-09-18 00:00:00"
780, 754 ,"1997-04-16 00:00:00", "1999-10-05 00:00:00"
781, 755 ,"1916-05-02 00:00:00", "1926-08-05 00:00:00"
782, 756 ,"2006-03-23 00:00:00", "2006-01-11 00:00:00"
783, 757 ,"2021-03-18 00:00:00", "2023-02-07 00:00:00"
784, 758 ,"1996-12-05 00:00:00", "1997-12-23 00:00:00"
785, 759 ,"1964-03-02 00:00:00", "1966-06-09 00:00:00"
786, 760 ,"1954-04-27 00:00:00", "1959-08-10 00:00:00"
787, 761 ,"1994-12-01 00:00:00", "1998-06-20 00:00:00"
788, 762 ,"1938-06-23 00:00:00", "1947-10-16 00:00:00"
789, 763 ,"1984-11-13 00:00:00", "1994-05-19 00:00:00"
790, 764 ,"2018-03-08 00:00:00", "2027-08-26 00:00:00"
791, 765 ,"1963-03-10 00:00:00", "1965-02-13 00:00:00"
792, 766 ,"1951-08-10 00:00:00", "1961-06-04 00:00:00"
793, 767 ,"1993-06-27 00:00:00", "1994-02-22 00:00:00"
794, 768 ,"2010-11-25 00:00:00", "2010-05-05 00:00:00"
795, 769 ,"1971-05-23 00:00:00", "1973-06-12 00:00:00"
796, 770 ,"1994-04-28 00:00:00", "1997-01-14 00:00:00"
797, 771 ,"1975-10-19 00:00:00", "1976-08-04 00:00:00"
798, 772 ,"1930-01-14 00:00:00", "1934-10-04 00:00:00"
799, 773 ,"1959-08-26 00:00:00", "1959-04-13 00:00:00"
800, 774 ,"1965-02-27 00:00:00", "1968-03-04 00:00:00"
801, 775 ,"1958-03-23 00:00:00", "1960-07-17 00:00:00"
802, 776 ,"1951-02-02 00:00:00", "1960-10-24 00:00:00"
803, 777 ,"1898-05-26 00:00:00", "1907-04-06 00:00:00"
804, 778 ,"2006-07-26 00:00:00", "2014-07-25 00:00:00"
805, 779 ,"2000-12-13 00:00:00", "2000-06-14 00:00:00"
806, 780 ,"2004-05-06 00:00:00", "2007-12-21 00:00:00"
807, 781 ,"1994-06-23 00:00:00", "1994-10-09 00:00:00"
808, 782 ,"2006-08-21 00:00:00", "2012-08-24 00:00:00"
809, 783 ,"1948-02-20 00:00:00", "1950-10-08 00:00:00"
810, 783 ,"2013-01-10 00:00:00", "2014-12-25 00:00:00"
811, 784 ,"1925-08-07 00:00:00", "1927-08-19 00:00:00"
812, 785 ,"2009-09-25 00:00:00", "2018-04-21 00:00:00"
813, 786 ,"1987-12-25 00:00:00", "1991-08-02 00:00:00"
814, 787 ,"1955-09-21 00:00:00", "1964-08-04 00:00:00"
815, 788 ,"1975-04-10 00:00:00", "1977-02-23 00:00:00"
816, 789 ,"2021-03-08 00:00:00", "2023-04-17 00:00:00"
817, 790 ,"1954-10-06 00:00:00", "1955-03-25 00:00:00"
818, 791 ,"1977-04-27 00:00:00", "1977-12-23 00:00:00"
819, 792 ,"2009-01-28 00:00:00", "2013-08-25 00:00:00"
820, 793 ,"1931-10-26 00:00:00", "1940-12-15 00:00:00"
821, 794 ,"2014-08-05 00:00:00", "2014-04-13 00:00:00"
822, 795 ,"1959-04-15 00:00:00", "1964-07-18 00:00:00"
823, 795 ,"1981-04-05 00:00:00", "1981-04-28 00:00:00"
824, 796 ,"2016-09-25 00:00:00", "2017-10-22 00:00:00"
825, 797 ,"2000-01-08 00:00:00", "2001-06-13 00:00:00"
826, 798 ,"1972-01-07 00:00:00", "1981-10-11 00:00:00"
827, 799 ,"1975-05-11 00:00:00", "1981-01-24 00:00:00"
828, 800 ,"1943-03-09 00:00:00", "1944-10-20 00:00:00"
829, 801 ,"2008-11-06 00:00:00", "2009-10-14 00:00:00"
830, 802 ,"2008-12-23 00:00:00", "2018-05-23 00:00:00"
831, 803 ,"2000-07-22 00:00:00", "2009-06-12 00:00:00"
832, 804 ,"1970-09-08 00:00:00", "1975-04-02 00:00:00"
833, 805 ,"1954-11-28 00:00:00", "1962-11-15 00:00:00"
834, 806 ,"1978-10-17 00:00:00", "1979-04-07 00:00:00"
835, 807 ,"1955-06-22 00:00:00", "1958-05-15 00:00:00"
836, 808 ,"1964-06-09 00:00:00", "1973-11-17 00:00:00"
837, 809 ,"1983-11-05 00:00:00", "1987-03-13 00:00:00"
838, 810 ,"1988-09-01 00:00:00", "1988-12-11 00:00:00"
839, 811 ,"2018-05-04 00:00:00", "2026-11-14 00:00:00"
840, 812 ,"1992-04-27 00:00:00", "1997-01-20 00:00:00"
841, 813 ,"2013-03-22 00:00:00", "2014-03-13 00:00:00"
842, 814 ,"1978-10-20 00:00:00", "1978-06-11 00:00:00"
843, 815 ,"1971-11-19 00:00:00", "1979-04-09 00:00:00"
844, 816 ,"1993-05-11 00:00:00", "1995-09-19 00:00:00"
845, 817 ,"2015-02-02 00:00:00", "2020-04-08 00:00:00"
846, 818 ,"1960-04-28 00:00:00", "1961-12-20 00:00:00"
847, 819 ,"2022-10-01 00:00:00", "2029-04-04 00:00:00"
848, 820 ,"1984-11-15 00:00:00", "1990-08-09 00:00:00"
849, 821 ,"2003-06-20 00:00:00", "2004-07-17 00:00:00"
850, 821 ,"2018-09-20 00:00:00", "2023-05-24 00:00:00"
851, 822 ,"1944-02-07 00:00:00", "1948-05-26 00:00:00"
852, 823 ,"1940-07-09 00:00:00", "1942-11-03 00:00:00"
853, 824 ,"1958-11-05 00:00:00", "1965-08-17 00:00:00"
854, 825 ,"1924-01-18 00:00:00", "1924-05-26 00:00:00"
855, 826 ,"1980-07-11 00:00:00", "1987-06-26 00:00:00"
856, 827 ,"2016-07-25 00:00:00", "2025-04-05 00:00:00"
857, 828 ,"2018-05-02 00:00:00", "2021-12-21 00:00:00"
858, 829 ,"1992-02-16 00:00:00", "2002-06-19 00:00:00"
859, 830 ,"1979-12-24 00:00:00", "1981-11-11 00:00:00"
860, 831 ,"1935-05-22 00:00:00", "1936-07-28 00:00:00"
861, 832 ,"2008-09-20 00:00:00", "2010-04-10 00:00:00"
862, 833 ,"1954-02-05 00:00:00", "1956-12-02 00:00:00"
863, 834 ,"2010-08-15 00:00:00", "2011-06-27 00:00:00"
864, 835 ,"2016-03-28 00:00:00", "2020-06-24 00:00:00"
865, 836 ,"1990-03-25 00:00:00", "1991-03-26 00:00:00"
866, 837 ,"2002-10-21 00:00:00", "2008-08-20 00:00:00"
867, 838 ,"1978-06-04 00:00:00", "1987-06-10 00:00:00"
868, 839 ,"1978-08-27 00:00:00", "1985-07-19 00:00:00"
869, 840 ,"2010-08-22 00:00:00", "2019-05-18 00:00:00"
870, 841 ,"2008-09-29 00:00:00", "2014-08-10 00:00:00"
871, 842 ,"1982-08-01 00:00:00", "1991-01-20 00:00:00"
872, 842 ,"2002-12-09 00:00:00", "2006-01-22 00:00:00"
873, 843 ,"1998-01-01 00:00:00", "2007-02-13 00:00:00"
874, 844 ,"2003-12-24 00:00:00", "2004-07-24 00:00:00"
875, 845 ,"2004-11-11 00:00:00", "2007-03-12 00:00:00"
876, 846 ,"2008-11-28 00:00:00", "2013-06-25 00:00:00"
877, 847 ,"1975-02-25 00:00:00", "1980-06-17 00:00:00"
878, 848 ,"1932-12-26 00:00:00", "1937-06-06 00:00:00"
879, 849 ,"2006-03-05 00:00:00", "2012-02-09 00:00:00"
880, 850 ,"2008-08-14 00:00:00", "2017-11-11 00:00:00"
881, 851 ,"2001-12-21 00:00:00", "2010-01-10 00:00:00"
882, 852 ,"1971-11-06 00:00:00", "1972-09-16 00:00:00"
883, 853 ,"1989-05-17 00:00:00", "1998-05-18 00:00:00"
884, 854 ,"1999-10-20 00:00:00", "2004-03-15 00:00:00"
885, 854 ,"2016-05-28 00:00:00", "2026-08-06 00:00:00"
886, 855 ,"1967-02-26 00:00:00", "1969-12-16 00:00:00"
887, 856 ,"1998-06-14 00:00:00", "1998-08-17 00:00:00"
888, 857 ,"2009-02-06 00:00:00", "2013-12-26 00:00:00"
889, 858 ,"2004-04-29 00:00:00", "2011-10-12 00:00:00"
890, 859 ,"1992-09-11 00:00:00", "1992-06-22 00:00:00"
891, 860 ,"2015-12-26 00:00:00", "2018-04-07 00:00:00"
892, 861 ,"2000-08-12 00:00:00", "2006-12-02 00:00:00"
893, 862 ,"2014-04-03 00:00:00", "2024-03-09 00:00:00"
894, 863 ,"1959-06-06 00:00:00", "1965-07-24 00:00:00"
895, 864 ,"1962-05-07 00:00:00", "1969-10-13 00:00:00"
896, 865 ,"2004-05-26 00:00:00", "2013-02-21 00:00:00"
897, 866 ,"2022-05-10 00:00:00", "2026-05-27 00:00:00"
898, 867 ,"2020-07-06 00:00:00", "2026-12-21 00:00:00"
899, 868 ,"1981-06-01 00:00:00", "1982-07-07 00:00:00"
900, 869 ,"2004-05-25 00:00:00", "2013-12-05 00:00:00"
901, 870 ,"1962-03-15 00:00:00", "1970-02-13 00:00:00"
902, 871 ,"2020-04-19 00:00:00", "2024-10-16 00:00:00"
903, 872 ,"1959-07-17 00:00:00", "1961-03-25 00:00:00"
904, 873 ,"2012-11-28 00:00:00", "2012-06-27 00:00:00"
905, 874 ,"1966-03-27 00:00:00", "1974-07-03 00:00:00"
906, 875 ,"1994-12-19 00:00:00", "2001-01-13 00:00:00"
907, 876 ,"2002-11-25 00:00:00", "2005-03-11 00:00:00"
908, 877 ,"1987-06-15 00:00:00", "1990-12-19 00:00:00"
909, 878 ,"1948-02-16 00:00:00", "1958-03-02 00:00:00"
910, 879 ,"2022-03-29 00:00:00", "2026-06-12 00:00:00"
911, 880 ,"1935-02-18 00:00:00", "1939-04-04 00:00:00"
912, 881 ,"1989-12-22 00:00:00", "1999-08-25 00:00:00"
913, 882 ,"1989-08-05 00:00:00", "1997-12-22 00:00:00"
914, 883 ,"1997-03-04 00:00:00", "2007-04-04 00:00:00"
915, 884 ,"1924-02-08 00:00:00", "1929-11-03 00:00:00"
916, 885 ,"2022-05-30 00:00:00", "2024-04-23 00:00:00"
917, 886 ,"1957-12-07 00:00:00", "1965-02-11 00:00:00"
918, 887 ,"2018-04-27 00:00:00", "2020-05-22 00:00:00"
919, 888 ,"2012-01-26 00:00:00", "2022-10-05 00:00:00"
920, 889 ,"1994-04-15 00:00:00", "1997-08-14 00:00:00"
921, 890 ,"2020-09-28 00:00:00", "2020-09-06 00:00:00"
922, 891 ,"1980-05-18 00:00:00", "1983-06-20 00:00:00"
923, 892 ,"2001-11-05 00:00:00", "2006-10-10 00:00:00"
924, 893 ,"1962-10-05 00:00:00", "1969-11-18 00:00:00"
925, 894 ,"1945-06-20 00:00:00", "1950-07-01 00:00:00"
926, 895 ,"1942-07-26 00:00:00", "1945-06-03 00:00:00"
927, 896 ,"1996-04-17 00:00:00", "2004-10-27 00:00:00"
928, 897 ,"1972-07-03 00:00:00", "1978-03-28 00:00:00"
929, 898 ,"1964-02-19 00:00:00", "1968-10-04 00:00:00"
930, 899 ,"1983-05-10 00:00:00", "1991-11-24 00:00:00"
931, 900 ,"1991-04-05 00:00:00", "1994-01-19 00:00:00"
932, 901 ,"1976-07-22 00:00:00", "1986-12-11 00:00:00"
933, 902 ,"1971-07-23 00:00:00", "1973-08-16 00:00:00"
934, 903 ,"1979-08-03 00:00:00", "1980-02-01 00:00:00"
935, 903 ,"1999-11-29 00:00:00", "2002-01-01 00:00:00"
936, 904 ,"1979-04-08 00:00:00", "1989-07-05 00:00:00"
937, 905 ,"1949-03-10 00:00:00", "1952-12-10 00:00:00"
938, 906 ,"1999-01-09 00:00:00", "2009-01-26 00:00:00"
939, 907 ,"1950-09-03 00:00:00", "1954-08-04 00:00:00"
940, 908 ,"2015-07-10 00:00:00", "2025-01-17 00:00:00"
941, 909 ,"1948-04-22 00:00:00", "1953-03-13 00:00:00"
942, 910 ,"1987-04-12 00:00:00", "1996-10-19 00:00:00"
943, 911 ,"1984-01-15 00:00:00", "1989-12-15 00:00:00"
944, 912 ,"1948-03-08 00:00:00", "1952-10-27 00:00:00"
945, 913 ,"1952-05-03 00:00:00", "1957-11-20 00:00:00"
946, 914 ,"1951-03-03 00:00:00", "1961-09-24 00:00:00"
947, 915 ,"2014-05-09 00:00:00", "2024-04-26 00:00:00"
948, 916 ,"1996-03-30 00:00:00", "2002-05-19 00:00:00"
949, 917 ,"1987-12-26 00:00:00", "1994-09-10 00:00:00"
950, 918 ,"2000-05-20 00:00:00", "2009-04-01 00:00:00"
951, 919 ,"1983-08-11 00:00:00", "1990-07-23 00:00:00"
952, 920 ,"1983-11-02 00:00:00", "1985-07-27 00:00:00"
953, 921 ,"1974-08-20 00:00:00", "1982-02-11 00:00:00"
954, 922 ,"1951-02-03 00:00:00", "1958-04-17 00:00:00"
955, 923 ,"1994-05-17 00:00:00", "2000-01-23 00:00:00"
956, 924 ,"1986-07-28 00:00:00", "1990-02-08 00:00:00"
957, 925 ,"1886-05-08 00:00:00", "1888-05-08 00:00:00"
958, 926 ,"1945-05-07 00:00:00", "1947-09-20 00:00:00"
959, 927 ,"1947-02-20 00:00:00", "1957-01-19 00:00:00"
960, 928 ,"1977-07-07 00:00:00", "1980-03-26 00:00:00"
961, 929 ,"1991-03-31 00:00:00", "1991-02-07 00:00:00"
962, 930 ,"2010-09-19 00:00:00", "2017-10-07 00:00:00"
963, 931 ,"2002-01-18 00:00:00", "2002-11-05 00:00:00"
964, 932 ,"2018-11-20 00:00:00", "2018-08-02 00:00:00"
965, 933 ,"1968-07-21 00:00:00", "1974-05-09 00:00:00"
966, 934 ,"1995-02-14 00:00:00", "2003-06-21 00:00:00"
967, 935 ,"2022-08-02 00:00:00", "2031-07-10 00:00:00"
968, 936 ,"1952-02-26 00:00:00", "1958-12-17 00:00:00"
969, 937 ,"1996-09-02 00:00:00", "1996-04-07 00:00:00"
970, 937 ,"2011-02-02 00:00:00", "2021-10-07 00:00:00"
971, 938 ,"1957-04-06 00:00:00", "1963-03-28 00:00:00"
972, 939 ,"1955-12-05 00:00:00", "1965-08-11 00:00:00"
973, 940 ,"1915-05-05 00:00:00", "1919-10-02 00:00:00"
974, 941 ,"2014-10-26 00:00:00", "2014-09-18 00:00:00"
975, 942 ,"1957-02-12 00:00:00", "1957-02-28 00:00:00"
976, 943 ,"1997-04-09 00:00:00", "2005-07-08 00:00:00"
977, 944 ,"1958-03-17 00:00:00", "1960-11-20 00:00:00"
978, 944 ,"2015-08-11 00:00:00", "2024-01-10 00:00:00"
979, 945 ,"1999-10-02 00:00:00", "2002-09-14 00:00:00"
980, 946 ,"1990-01-27 00:00:00", "1997-07-14 00:00:00"
981, 947 ,"2010-04-11 00:00:00", "2014-12-28 00:00:00"
982, 948 ,"1998-02-05 00:00:00", "1999-10-20 00:00:00"
983, 949 ,"2016-10-20 00:00:00", "2023-01-21 00:00:00"
984, 950 ,"1999-02-07 00:00:00", "2003-07-15 00:00:00"
985, 951 ,"1992-01-30 00:00:00", "2001-05-09 00:00:00"
986, 952 ,"1950-12-08 00:00:00", "1954-12-23 00:00:00"
987, 953 ,"2002-11-14 00:00:00", "2008-06-18 00:00:00"
988, 954 ,"1985-07-29 00:00:00", "1987-05-22 00:00:00"
989, 955 ,"1982-08-29 00:00:00", "1982-12-23 00:00:00"
990, 956 ,"1983-01-02 00:00:00", "1985-08-03 00:00:00"
991, 957 ,"1977-11-24 00:00:00", "1978-07-28 00:00:00"
992, 958 ,"1958-08-04 00:00:00", "1963-11-20 00:00:00"
993, 959 ,"1969-07-17 00:00:00", "1970-11-25 00:00:00"
994, 960 ,"1981-07-01 00:00:00", "1987-07-27 00:00:00"
995, 961 ,"1951-11-01 00:00:00", "1954-04-14 00:00:00"
996, 962 ,"2013-01-27 00:00:00", "2020-07-01 00:00:00"
997, 963 ,"1935-01-23 00:00:00", "1940-08-07 00:00:00"
998, 964 ,"2021-10-31 00:00:00", "2026-08-28 00:00:00"
999, 965 ,"1912-01-04 00:00:00", "1915-02-22 00:00:00"
1000, 965 ,"2004-08-19 00:00:00", "2012-07-01 00:00:00"
1001, 966 ,"1980-04-16 00:00:00", "1985-06-25 00:00:00"
1002, 967 ,"1988-03-11 00:00:00", "1993-04-28 00:00:00"
1003, 968 ,"1986-09-30 00:00:00", "1988-01-12 00:00:00"
1004, 969 ,"2021-04-20 00:00:00", "2030-11-20 00:00:00"
1005, 970 ,"1962-07-10 00:00:00", "1972-06-13 00:00:00"
1006, 971 ,"2017-07-21 00:00:00", "2024-02-10 00:00:00"
1007, 972 ,"2007-01-18 00:00:00", "2010-01-28 00:00:00"
1008, 973 ,"2017-07-22 00:00:00", "2020-09-09 00:00:00"
1009, 974 ,"2017-12-07 00:00:00", "2017-07-08 00:00:00"
1010, 975 ,"1996-02-20 00:00:00", "1998-10-23 00:00:00"
1011, 976 ,"1977-09-24 00:00:00", "1977-07-08 00:00:00"
1012, 977 ,"1988-07-06 00:00:00", "1993-06-18 00:00:00"
1013, 978 ,"1948-12-06 00:00:00", "1952-04-15 00:00:00"
1014, 979 ,"1998-04-19 00:00:00", "2003-05-18 00:00:00"
1015, 980 ,"1976-07-30 00:00:00", "1980-02-01 00:00:00"
1016, 981 ,"1965-04-10 00:00:00", "1969-06-02 00:00:00"
1017, 982 ,"1961-08-10 00:00:00", "1969-08-22 00:00:00"
1018, 983 ,"1972-05-17 00:00:00", "1974-10-15 00:00:00"
1019, 984 ,"1997-10-21 00:00:00", "2000-09-10 00:00:00"
1020, 985 ,"1974-05-28 00:00:00", "1982-03-13 00:00:00"
1021, 986 ,"1943-09-23 00:00:00", "1947-01-12 00:00:00"
1022, 986 ,"1979-06-14 00:00:00", "1983-05-24 00:00:00"
1023, 987 ,"1950-07-08 00:00:00", "1951-09-23 00:00:00"
1024, 988 ,"1934-09-06 00:00:00", "1935-06-10 00:00:00"
1025, 989 ,"1958-04-12 00:00:00", "1963-10-20 00:00:00"
1026, 990 ,"1980-10-09 00:00:00", "1990-02-11 00:00:00"
1027, 991 ,"2013-06-05 00:00:00", "2022-08-06 00:00:00"
1028, 992 ,"2018-10-13 00:00:00", "2027-03-04 00:00:00"
1029, 993 ,"2007-12-17 00:00:00", "2008-01-03 00:00:00"
1030, 994 ,"2020-06-11 00:00:00", "2025-07-02 00:00:00"
1031, 995 ,"1983-05-27 00:00:00", "1986-12-13 00:00:00"
1032, 996 ,"2018-01-24 00:00:00", "2028-12-08 00:00:00"
1033, 997 ,"1956-11-30 00:00:00", "1961-07-24 00:00:00"
1034, 998 ,"1977-04-07 00:00:00", "1979-03-22 00:00:00"
1035, 999 ,"1964-05-12 00:00:00", "1970-10-28 00:00:00"
1036, 1000 ,"1977-06-17 00:00:00", "1980-04-12 00:00:00"
1037, 1001 ,"1975-03-15 00:00:00", "1978-01-17 00:00:00"
1038, 1002 ,"2000-03-29 00:00:00", "2008-07-25 00:00:00"
1039, 1003 ,"1966-02-08 00:00:00", "1976-03-06 00:00:00"
1040, 1004 ,"1955-11-21 00:00:00", "1958-01-13 00:00:00"
1041, 1005 ,"2012-07-14 00:00:00", "2018-03-08 00:00:00"
1042, 1006 ,"2005-08-05 00:00:00", "2015-11-16 00:00:00"
1043, 1007 ,"1958-09-19 00:00:00", "1959-06-26 00:00:00"
1044, 1008 ,"1970-08-16 00:00:00", "1974-07-28 00:00:00"
1045, 1009 ,"1963-05-09 00:00:00", "1972-04-18 00:00:00"
1046, 1010 ,"1972-05-09 00:00:00", "1977-04-13 00:00:00"
1047, 1011 ,"2017-07-04 00:00:00", "2017-04-18 00:00:00"
1048, 1012 ,"2001-04-11 00:00:00", "2007-08-04 00:00:00"
1049, 1013 ,"1938-01-20 00:00:00", "1939-03-27 00:00:00"
1050, 1014 ,"1982-02-25 00:00:00", "1988-12-09 00:00:00"
1051, 1015 ,"1993-10-24 00:00:00", "2000-06-26 00:00:00"
1052, 1015 ,"2014-03-16 00:00:00", "2020-09-19 00:00:00"
1053, 1016 ,"1936-08-08 00:00:00", "1939-10-21 00:00:00"
1054, 1017 ,"2013-02-07 00:00:00", "2023-02-09 00:00:00"
1055, 1018 ,"1986-09-19 00:00:00", "1992-02-18 00:00:00"
1056, 1019 ,"1974-06-24 00:00:00", "1982-03-27 00:00:00"
1057, 1020 ,"2000-12-04 00:00:00", "2001-06-19 00:00:00"
1058, 1021 ,"2002-02-15 00:00:00", "2003-06-10 00:00:00"
1059, 1022 ,"1988-05-23 00:00:00", "1998-10-12 00:00:00"
1060, 1023 ,"1985-12-06 00:00:00", "1993-03-20 00:00:00"
1061, 1024 ,"1971-04-05 00:00:00", "1980-10-02 00:00:00"
1062, 1025 ,"1969-09-19 00:00:00", "1970-10-28 00:00:00"
1063, 1026 ,"2010-10-05 00:00:00", "2018-08-17 00:00:00"
1064, 1027 ,"2017-11-01 00:00:00", "2017-10-05 00:00:00"
1065, 1028 ,"1971-07-08 00:00:00", "1978-05-21 00:00:00"
1066, 1029 ,"1940-07-30 00:00:00", "1945-11-11 00:00:00"
1067, 1030 ,"1992-09-13 00:00:00", "1997-04-03 00:00:00"
1068, 1031 ,"1966-01-04 00:00:00", "1974-02-05 00:00:00"
1069, 1032 ,"1937-09-03 00:00:00", "1947-06-06 00:00:00"
1070, 1033 ,"1968-05-14 00:00:00", "1971-10-23 00:00:00"
1071, 1034 ,"1940-09-15 00:00:00", "1943-11-06 00:00:00"
1072, 1035 ,"1966-01-13 00:00:00", "1969-03-26 00:00:00"
1073, 1036 ,"2004-09-28 00:00:00", "2006-06-26 00:00:00"
1074, 1037 ,"2001-07-20 00:00:00", "2009-09-23 00:00:00"
1075, 1038 ,"2014-11-21 00:00:00", "2021-04-02 00:00:00"
1076, 1039 ,"2003-06-15 00:00:00", "2005-03-16 00:00:00"
1077, 1040 ,"1980-12-05 00:00:00", "1985-10-09 00:00:00"
1078, 1041 ,"1991-07-19 00:00:00", "2001-03-22 00:00:00"
1079, 1042 ,"1946-06-17 00:00:00", "1956-06-26 00:00:00"
1080, 1043 ,"1886-01-15 00:00:00", "1891-03-28 00:00:00"
1081, 1044 ,"1978-05-11 00:00:00", "1984-12-21 00:00:00"
1082, 1045 ,"1993-03-12 00:00:00", "1996-12-28 00:00:00"
1083, 1046 ,"2000-05-03 00:00:00", "2004-07-09 00:00:00"
1084, 1047 ,"1950-01-25 00:00:00", "1951-10-28 00:00:00"
1085, 1048 ,"1987-06-27 00:00:00", "1989-08-15 00:00:00"
1086, 1049 ,"1974-11-23 00:00:00", "1982-11-25 00:00:00"
1087, 1050 ,"2007-06-07 00:00:00", "2016-12-20 00:00:00"
1088, 1051 ,"1940-11-28 00:00:00", "1947-02-18 00:00:00"
1089, 1052 ,"1993-08-04 00:00:00", "2001-01-11 00:00:00"
1090, 1053 ,"2003-01-14 00:00:00", "2003-07-08 00:00:00"
1091, 1055 ,"2010-01-21 00:00:00", "2018-02-08 00:00:00"
1092, 1056 ,"1991-03-13 00:00:00", "1993-01-27 00:00:00"
1093, 1057 ,"1983-12-16 00:00:00", "1992-04-09 00:00:00"
1094, 1058 ,"1946-07-17 00:00:00", "1953-03-19 00:00:00"
1095, 1059 ,"2014-09-29 00:00:00", "2021-05-08 00:00:00"
1096, 1060 ,"2015-06-11 00:00:00", "2017-06-02 00:00:00"
1097, 1061 ,"1934-01-05 00:00:00", "1937-02-28 00:00:00"
1098, 1062 ,"1965-06-05 00:00:00", "1966-11-09 00:00:00"
1099, 1062 ,"1978-07-24 00:00:00", "1988-05-26 00:00:00"
1100, 1063 ,"1945-04-30 00:00:00", "1952-01-27 00:00:00"
1101, 1064 ,"2020-09-13 00:00:00", "2030-04-04 00:00:00"
1102, 1065 ,"2015-08-12 00:00:00", "2023-01-17 00:00:00"
1103, 1066 ,"1940-09-12 00:00:00", "1946-09-25 00:00:00"
1104, 1067 ,"2005-03-25 00:00:00", "2014-06-05 00:00:00"
1105, 1068 ,"1962-09-17 00:00:00", "1965-07-22 00:00:00"
1106, 1068 ,"2010-08-10 00:00:00", "2014-01-15 00:00:00"
1107, 1069 ,"2016-06-15 00:00:00", "2018-06-20 00:00:00"
1108, 1070 ,"1967-02-11 00:00:00", "1976-11-01 00:00:00"
1109, 1071 ,"2000-03-25 00:00:00", "2002-03-23 00:00:00"
1110, 1072 ,"1985-12-26 00:00:00", "1991-09-24 00:00:00"
1111, 1073 ,"2012-08-19 00:00:00", "2018-07-26 00:00:00"
1112, 1074 ,"1973-03-28 00:00:00", "1975-07-16 00:00:00"
1113, 1074 ,"2004-06-15 00:00:00", "2013-05-10 00:00:00"
1114, 1075 ,"2020-08-10 00:00:00", "2023-07-25 00:00:00"
1115, 1076 ,"2004-01-23 00:00:00", "2013-07-01 00:00:00"
1116, 1077 ,"1995-01-08 00:00:00", "2004-03-05 00:00:00"
1117, 1079 ,"2009-04-12 00:00:00", "2019-06-04 00:00:00"
1118, 1080 ,"1951-02-12 00:00:00", "1957-09-16 00:00:00"
1119, 1081 ,"2010-09-30 00:00:00", "2011-03-14 00:00:00"
1120, 1082 ,"1917-12-25 00:00:00", "1923-02-14 00:00:00"
1121, 1083 ,"2006-06-26 00:00:00", "2012-12-22 00:00:00"
1122, 1084 ,"1985-03-07 00:00:00", "1990-10-19 00:00:00"
1123, 1085 ,"1971-07-04 00:00:00", "1976-08-21 00:00:00"
1124, 1086 ,"1978-01-11 00:00:00", "1985-06-18 00:00:00"
1125, 1086 ,"1996-08-01 00:00:00", "1998-04-07 00:00:00"
1126, 1087 ,"2011-05-21 00:00:00", "2018-05-21 00:00:00"
1127, 1088 ,"1987-11-20 00:00:00", "1996-09-23 00:00:00"
1128, 1089 ,"2019-09-12 00:00:00", "2023-11-16 00:00:00"
1129, 1090 ,"2005-12-02 00:00:00", "2010-01-09 00:00:00"
1130, 1091 ,"1951-05-14 00:00:00", "1954-03-17 00:00:00"
1131, 1092 ,"2014-05-09 00:00:00", "2019-11-12 00:00:00"
1132, 1093 ,"1995-05-19 00:00:00", "1998-07-04 00:00:00"
1133, 1094 ,"1931-08-30 00:00:00", "1941-07-09 00:00:00"
1134, 1095 ,"2016-05-08 00:00:00", "2026-01-26 00:00:00"
1135, 1096 ,"1966-07-02 00:00:00", "1973-05-19 00:00:00"
1136, 1097 ,"1969-03-23 00:00:00", "1972-04-09 00:00:00"
1137, 1098 ,"1973-02-16 00:00:00", "1983-06-26 00:00:00"
1138, 1099 ,"1986-12-22 00:00:00", "1987-03-05 00:00:00"
1139, 1100 ,"1947-10-15 00:00:00", "1954-02-25 00:00:00"
1140, 1101 ,"2014-03-17 00:00:00", "2020-07-18 00:00:00"
1141, 1102 ,"1994-03-26 00:00:00", "1995-08-09 00:00:00"
1142, 1103 ,"2020-04-27 00:00:00", "2021-11-01 00:00:00"
1143, 1104 ,"2009-03-07 00:00:00", "2016-01-09 00:00:00"
1144, 1105 ,"1961-09-25 00:00:00", "1966-06-26 00:00:00"
1145, 1106 ,"1974-10-23 00:00:00", "1977-06-15 00:00:00"
1146, 1107 ,"1997-10-15 00:00:00", "2005-12-22 00:00:00"
1147, 1108 ,"1986-12-25 00:00:00", "1996-11-14 00:00:00"
1148, 1109 ,"1972-06-15 00:00:00", "1978-07-25 00:00:00"
1149, 1110 ,"1982-04-27 00:00:00", "1986-10-07 00:00:00"
1150, 1112 ,"1992-10-28 00:00:00", "2002-12-18 00:00:00"
1151, 1113 ,"1950-12-27 00:00:00", "1951-01-24 00:00:00"
1152, 1114 ,"1992-08-30 00:00:00", "1995-03-28 00:00:00"
1153, 1114 ,"2012-05-01 00:00:00", "2016-11-23 00:00:00"
1154, 1115 ,"2006-02-21 00:00:00", "2014-04-27 00:00:00"
1155, 1116 ,"1994-12-25 00:00:00", "1997-05-06 00:00:00"
